x;y
-0.5600000000000005;-0.5595690811137117
-0.5800000000000001;-0.5850860804869864
-0.5999999999999996;-0.6078464178697334
-0.620000000000001;-0.6288268454772119
-0.6400000000000006;-0.6467836255657755
-0.6600000000000019;-0.6543489834528269
-0.6800000000000015;-0.6697081594788856
-0.7000000000000011;-0.6753910711350826
-0.7200000000000006;-0.6795213947885772
-0.7400000000000002;-0.6862345211331857
-0.7599999999999998;-0.6832105515404134
-0.7800000000000029;-0.7069309600066052
-0.8000000000000025;-0.6940904646835966
-0.8200000000000021;-0.7021854673073076
-0.8400000000000016;-0.7050898246583905
-0.8600000000000012;-0.705339153412184
-0.8800000000000008;-0.7094065335254103
-0.9000000000000004;-0.6976122097024078
-0.9199999999999999;-0.7092704886184207
-0.940000000000003;-0.7157647192398677
-0.9600000000000026;-0.7194134962050149
-0.9800000000000004;-0.7157363702160762
-1;-0.707966855500727
-1.0200000000000014;-0.7122370383636265
-1.040000000000001;-0.7121188204665017
-1.0600000000000005;-0.7179638148383292
-1.0800000000000018;-0.7303731108094316
-1.1000000000000014;-0.7214230510888324
-1.120000000000001;-0.7306533474546453
-1.1400000000000006;-0.7281641818668547
-1.1600000000000001;-0.7229718046731695
-1.1800000000000015;-0.7469825392376068
-1.200000000000001;-0.731368409902271
-1.2200000000000024;-0.7490767220682648
-1.240000000000002;-0.75205656936239
-1.2600000000000016;-0.7597339981058675
-1.2800000000000011;-0.7708704091441241
-1.3000000000000007;-0.7499084926754174
-1.3200000000000003;-0.7513198395444116
-1.3400000000000034;-0.7610612526916154
-1.360000000000003;-0.7601809479302029
-1.3800000000000026;-0.7646524632520093
-1.4000000000000021;-0.7476360052800373
-1.42;-0.7664240072560398
-1.4400000000000013;-0.7506378529415003
-1.4600000000000009;-0.7637942075820214
-1.4800000000000004;-0.7698523940889417
-1.5000000000000036;-0.7873280942813663
-1.5200000000000031;-0.8039877888302203
-1.540000000000001;-0.7757303471646124
-1.5600000000000005;-0.7989938536643588
-1.58;-0.7920296917616003
-1.6000000000000014;-0.7967464080087259
-1.620000000000001;-0.7908737403200021
-1.6400000000000006;-0.775813233719888
-1.6600000000000037;-0.7837173165667208
-1.6800000000000015;-0.7892354563176482
-1.700000000000001;-0.785256422147041
-1.7200000000000006;-0.8012559760325235
-1.7400000000000002;-0.7827975542364671
-1.7600000000000016;-0.788276138562988
-1.780000000000003;-0.788856532512213
-1.8000000000000025;-0.7916899333992913
-1.820000000000002;-0.7649889969448087
-1.8400000000000016;-0.7769775323582724
-1.8600000000000012;-0.7827925993258287
-1.8800000000000008;-0.7493307643785567
-1.9000000000000004;-0.7388720420284738
-1.9200000000000035;-0.737147130174657
-1.940000000000003;-0.7370239062582487
-1.9600000000000026;-0.737452268674869
-1.9800000000000022;-0.7204350145647043
-2.0000000000000018;-0.7574527455788034
-2.0200000000000014;-0.7352160333443019
-2.040000000000001;-0.7461014952392708
-2.0600000000000005;-0.782874253202382
-2.0800000000000036;-0.796521646843565
-2.1000000000000023;-0.79618300310986
-2.120000000000002;-0.832928196357617
-2.1400000000000023;-0.8294588904164022
-2.160000000000002;-0.8488553332833202
-2.1800000000000015;-0.8490060686681429
-2.200000000000001;-0.8482314556936201
-2.2200000000000015;-0.8487720179164098
-2.240000000000003;-0.8476972220624601
-2.2600000000000025;-0.8330560073196362
-2.280000000000002;-0.830776796664773
-2.3000000000000025;-0.8498435572259486
-2.320000000000002;-0.8569171015369341
-2.3400000000000025;-0.8512670873260983
-2.360000000000002;-0.8711921568268688
-2.3800000000000017;-0.90370577166733
-2.400000000000003;-0.8934486030403794
-2.4200000000000017;-0.8927575764575253
-2.4400000000000013;-0.9266385721810959
-2.4600000000000026;-0.9284365468873217
-2.480000000000003;-0.9159990100996152
-2.5000000000000027;-0.9325703778580254
-2.5200000000000022;-0.9463982744170969
-2.540000000000002;-0.9631151589501652
-2.5600000000000023;-0.9539194366234445
-2.580000000000002;-0.9539560100415754
-2.6000000000000014;-0.9729614879353554
-2.6200000000000028;-0.9739213800921771
-2.6400000000000032;-0.9699890619252507
-2.660000000000003;-0.9854504452012387
-2.6800000000000024;-0.9827313973440175
