x,y
1.8000000000000005,0.5442818306781003
1.9000000000000006,0.5473530171574712
2.000000000000001,0.5503284188719597
2.1000000000000005,0.5531356299655599
2.200000000000001,0.5557022445822621
2.3000000000000007,0.5579558568660588
2.4000000000000012,0.5710276225537019
2.5,0.5503349677091904
2.6000000000000014,0.5721876229626837
2.700000000000001,0.5793252191881813
2.8000000000000016,0.5862721411149998
2.9000000000000012,0.5919416761218539
3.0000000000000018,0.5956040936505982
3.1000000000000014,0.6000280286568263
3.200000000000002,0.6213920801145534
3.3000000000000016,0.6397997885418718
3.400000000000002,0.6646224722008025
3.500000000000001,0.6750606542984432
3.6000000000000023,0.7063114630811977
3.700000000000002,0.738657275209798
3.8000000000000025,0.787414893198898
3.900000000000002,0.8345093162040982
4.000000000000002,0.8823397773545629
4.100000000000001,0.9359844651678504
4.200000000000001,1.0164102867923699
4.300000000000001,1.0915166043871114
4.4,1.2138185033307725
4.5,1.3325667333308484
4.6,1.4987427821881028
4.699999999999998,1.674064352038851
4.799999999999999,1.9039136244852735
4.8999999999999995,2.1567610037020497
4.999999999999997,2.441977090130097
5.099999999999998,2.8788121090326015
5.1999999999999975,3.10423486212305
5.299999999999996,3.548564853214774
5.399999999999997,4.134616682309288
5.4999999999999964,4.521141665333589
5.599999999999996,5.135581522626702
5.699999999999997,5.633480312570384
5.799999999999995,6.366716434486677
5.899999999999995,7.208858778853073
5.999999999999996,7.95749073609226
6.099999999999994,8.605616128244995
6.199999999999994,9.321991668414366
6.2999999999999945,9.94389429664492
