
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 5V
GND	58	128
N	CH1	CH2

0	133	129
1	129	129
2	127	129
3	126	129
4	127	129
5	129	130
6	131	129
7	134	129
8	133	130
9	131	129
10  129	129
11	128	129
12	129	129
13	131	129
14	134	130
15	133	129
16	132	129
17	131	129
18	133	129
19	135	130
20	137	129
21	135	129
22	133	129
23	135	130
24	138	129
25	136	129
26	136	129
27	134	130
28	135	129
29	133	129
30	135	130
31	137	129
32	140	129
33	141	129
34	141	129
35	139	129
36	137	129
37	135	129
38	135	129
39	135	130
40	137	130
41	137	130
42	139	129
43	139	129
44	140	129
45	139	130
46	137	129
47	135	130
48	134	129
49	134	129
50	135	129
51	136	129
52	138	130
53	138	129
54	140	129
55	138	129
56	136	129
57	133	129
58	132	129
59	132	129
60	130	129
61	129	129
62	133	129
63	138	129
64	140	129
65	139	129
66	134	130
67	131	129
68	129	130
69	129	130
70	132	129
71	136	129
72	140	130
73	143	129
74	141	130
75	137	129
76	134	129
77	131	130
78	130	129
79	134	130
80	137	130
81	140	129
82	140	129
83	139	129
84	135	129
85	132	129
86	130	130
87	132	130
88	134	130
89	138	130
90	141	129
91	142	129
92	136	129
93	133	130
94	129	129
95	126	129
96	127	130
97	136	129
98	144	130
99	151	129
100	150	129
101	145	129
102	137	129
103	129	129
104	125	129
105	127	129
106	128	129
107	130	129
108	129	129
109	127	130
110	122	129
111	124	129
112	127	129
113	130	129
114	129	129
115	131	129
116	132	129
117	135	129
118	133	130
119	134	129
120	134	129
121	136	130
122	135	129
123	137	129
124	134	129
125	135	129
126	138	130
127	143	129
128	142	129
129	143	129
130	144	129
131	147	129
132	149	129
133	149	130
134	145	129
135	140	129
136	133	130
137	128	129
138	126	129
139	126	129
140	126	130
141	126	129
142	125	130
143	125	130
144	125	130
145	124	129
146	121	130
147	120	129
148	119	129
149	121	129
150	122	129
151	125	129
152	126	129
153	127	129
154	127	129
155	127	129
156	128	130
157	128	130
158	128	129
159	133	129
160	144	129
161	169	129
162	198	129
163	196	130
164	160	129
165	130	129
166	115	129
167	111	129
168	115	129
169	127	129
170	145	129
171	157	129
172	155	129
173	143	129
174	130	130
175	122	129
176	120	129
177	123	129
178	129	130
179	136	129
180	124	130
181	132	129
182	144	129
183	153	130
184	155	129
185	151	129
186	143	129
187	134	130
188	127	129
189	123	129
190	123	129
191	126	129
192	130	130
193	134	129
194	137	129
195	136	129
196	134	129
197	133	129
198	135	130
199	139	129
200	143	129
201	148	129
202	150	129
203	146	129
204	139	130
205	133	130
206	128	129
207	126	129
208	129	130
209	133	129
210	134	129
211	134	129
212	140	130
213	141	129
214	137	130
215	133	130
216	133	129
217	135	129
218	137	130
219	139	129
220	139	129
221	135	130
222	132	130
223	133	129
224	135	129
225	138	129
226	141	129
227	141	130
228	139	130
229	135	129
230	132	130
231	130	129
232	127	129
233	129	129
234	134	129
235	141	130
236	145	129
237	144	130
238	140	130
239	135	130
240	132	129
241	131	129
242	132	129
243	135	130
244	139	129
245	141	129
246	141	129
247	138	129
248	135	130
249	132	130
250	132	129
251	134	129
252	137	129
253	139	129
254	139	129
255	139	129
256	137	129
257	135	130
258	133	129
259	134	129
260	134	129
261	135	129
262	138	130
263	139	130
264	139	129
265	140	130
266	142	129
267	142	130
268	141	130
269	135	129
270	131	130
271	129	129
272	127	129
273	128	129
274	132	129
275	137	129
276	140	130
277	139	129
278	135	129
279	139	129
280	147	129
281	153	130
282	155	129
283	147	129
284	132	130
285	120	129
286	119	129
287	122	129
288	124	129
289	123	129
290	125	129
291	132	129
292	130	129
293	127	129
294	131	129
295	131	129
296	134	129
297	136	130
298	139	129
299	146	129
300	151	129
301	150	129
302	145	130
303	135	129
304	129	129
305	127	129
306	129	129
307	133	130
308	138	129
309	141	129
310	141	130
311	138	130
312	136	129
313	134	129
314	134	129
315	133	129
316	133	129
317	134	129
318	132	129
319	130	129
320	129	130
321	127	129
322	127	130
323	127	130
324	125	129
325	124	129
326	124	129
327	123	129
328	125	129
329	127	129
330	128	129
331	131	130
332	133	129
333	133	129
334	133	129
335	131	129
336	128	129
337	129	129
338	130	130
339	130	129
340	131	129
341	131	129
342	130	129
343	130	130
344	132	130
345	130	130
346	128	129
347	126	130
348	128	129
349	130	130
350	133	130
351	132	129
352	133	129
353	133	129
354	133	129
355	132	129
356	134	129
357	136	130
358	137	129
359	137	130
360	135	129
361	136	130
362	134	129
363	134	130
364	135	130
365	137	129
366	137	130
367	135	129
