
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 5V
GND	58	128
N	CH1	CH2

0	106	130
1	101	129
2	98	129
3	97	129
4	96	129
5	98	129
6	100	129
7	102	129
8	105	129
9	107	129
10	107	129
11	106	129
12	104	129
13	100	129
14	99	129
15	100	129
16	100	129
17	101	129
18	102	130
19	103	129
20	105	129
21	107	129
22	105	129
23	104	129
24	102	129
25	99	129
26	98	129
27	98	129
28	97	129
29	99	129
30	101	129
31	103	129
32	106	130
33	108	129
34	106	129
35	106	129
36	105	129
37	103	129
38	101	129
39	101	129
40	98	129
41	100	130
42	101	130
43	103	130
44	106	130
45	110	129
46	109	129
47	108	130
48	107	130
49	105	129
50	103	130
51	102	129
52	99	129
53	100	130
54	101	129
55	102	130
56	104	129
57	105	129
58	105	129
59	106	129
60	107	129
61	104	129
62	103	130
63	102	129
64	99	129
65	100	129
66	102	129
67	103	130
68	105	130
69	106	129
70	107	129
71	107	130
72	107	130
73	105	129
74	103	130
75	101	129
76	99	129
77	98	130
78	99	130
79	100	129
80	104	129
81	107	129
82	109	129
83	108	129
84	105	129
85	101	129
86	100	129
87	101	130
88	103	129
89	104	129
90	107	129
91	106	129
92	105	129
93	105	129
94	103	130
95	102	129
96	100	129
97	97	129
98	97	130
99	98	129
100	100	129
101	104	129
102	108	129
103	108	129
104	108	129
105	107	129
106	103	129
107	102	130
108	103	129
109	105	129
110	112	129
111	123	129
112	130	130
113	129	129
114	105	129
115	97	129
116	95	129
117	94	129
118	95	129
119	99	129
120	102	129
121	105	129
122	106	129
123	106	129
124	103	129
125	102	129
126	100	129
127	100	129
128	102	129
129	104	129
130	104	129
131	105	129
132	105	129
133	105	129
134	107	129
135	110	129
136	113	129
137	117	129
138	119	129
139	115	130
140	101	129
141	94	129
142	93	129
143	98	129
144	105	130
145	114	129
146	123	129
147	130	129
148	130	129
149	127	130
150	117	129
151	106	129
152	99	130
153	94	129
154	92	130
155	94	129
156	97	129
157	100	129
158	103	129
159	104	129
160	101	129
161	100	129
162	98	130
163	97	129
164	99	129
165	100	129
166	102	129
167	106	130
168	105	129
169	103	129
170	103	129
171	103	129
172	105	129
173	107	129
174	109	129
175	111	129
176	114	129
177	115	129
178	115	129
179	113	130
180	110	129
181	107	129
182	105	129
183	103	129
184	103	129
185	104	130
186	103	130
187	105	130
188	109	129
189	108	130
190	108	129
191	107	129
192	105	129
193	103	129
194	102	129
195	101	129
196	96	129
197	93	130
198	96	129
199	103	129
200	110	130
201	115	129
202	118	129
203	116	129
204	110	129
205	104	130
206	99	129
207	94	129
208	93	129
209	94	130
210	97	129
211	101	129
212	107	129
213	110	129
214	111	129
215	104	129
216	94	129
217	94	129
218	97	129
219	101	129
220	107	129
221	112	129
222	115	129
223	114	129
224	110	129
225	104	129
226	100	129
227	98	129
228	97	129
229	98	130
230	100	129
231	103	129
232	107	130
233	112	129
234	113	130
235	111	129
236	108	130
237	103	129
238	100	129
239	97	130
240	96	129
241	97	129
242	99	130
243	101	130
244	106	129
245	108	130
246	109	130
247	108	130
248	107	129
249	105	129
250	103	129
251	102	129
252	101	129
253	95	129
254	90	130
255	93	130
256	100	130
257	110	129
258	119	130
259	122	130
260	120	129
261	112	129
262	103	130
263	97	129
264	93	130
265	91	130
266	93	129
267	96	130
268	101	129
269	108	130
270	113	129
271	115	129
272	114	129
273	109	130
274	103	130
275	98	129
276	94	129
277	93	129
278	95	129
279	98	129
280	101	129
281	105	129
282	109	130
283	110	130
284	110	129
285	107	129
286	104	130
287	101	130
288	98	130
289	97	129
290	97	130
291	98	130
292	101	130
293	104	130
294	106	129
295	109	129
296	108	130
297	106	129
298	103	129
299	101	129
300	98	129
301	97	129
302	98	129
303	99	129
304	101	129
305	104	129
306	105	129
307	107	129
308	107	130
309	105	130
310	103	129
311	101	129
312	99	129
313	99	130
314	99	130
315	100	129
316	102	129
317	105	130
318	106	129
319	106	130
320	105	130
321	103	129
322	102	129
323	101	130
324	101	129
325	102	130
326	103	130
327	103	130
328	103	129
329	103	129
330	102	130
331	101	129
332	100	130
333	100	129
334	101	129
335	101	129
336	101	130
337	102	130
338	104	130
339	106	130
340	107	130
341	106	130
342	105	129
343	102	129
344	101	130
345	101	130
346	101	130
347	103	130
348	103	129
349	104	129
350	105	129
351	106	130
352	105	129
353	106	129
354	105	129
355	104	129
356	102	129
357	102	129
358	102	130
359	102	129
360	102	130
361	104	130
362	104	130
363	105	129
364	105	129
365	105	129
366	104	129
367	104	129
