x,y
13.54345,0.01484
14.63673,0.00983
15.74281,0.00981
16.84888,0.00979
17.95496,0.00978
19.06103,0.00976
20.16711,0.00975
21.38809,0.01862
21.99610,0.07614
22.40980,0.02166
23.10172,0.07594
24.21632,0.29547
24.12468,0.25964
24.03091,0.22298
23.93714,0.18633
23.84478,0.15022
23.74959,0.11301
23.52582,0.02553
24.27333,0.06551
26.21801,0.60955
25.90905,0.56083
25.44511,0.30739
25.23075,0.25963
25.13698,0.22297
25.04321,0.18631
24.94944,0.14965
24.92795,0.10522
24.32767,0.01468
26.43166,0.51290
26.33789,0.47624
26.24412,0.43958
26.15035,0.40292
26.05658,0.36626
27.33261,0.61287
27.12962,0.56954
27.03585,0.53289
26.52011,0.33126
26.48488,0.28146
26.28568,0.23962
26.19191,0.20296
26.09814,0.16630
26.00436,0.12964
25.82837,0.09687
28.62729,0.90280
28.42430,0.85947
28.33053,0.82281
28.13038,0.78060
28.15844,0.71950
27.57024,0.48955
27.35446,0.44123
27.26069,0.40457
27.16691,0.36791
28.58503,0.67006
28.36356,0.61952
28.26979,0.58286
28.17602,0.54620
27.73682,0.33847
26.74015,0.09297
29.66677,0.91278
29.57300,0.87612
29.47923,0.83946
29.38546,0.80280
29.29169,0.76614
29.19791,0.72949
28.62250,0.50453
28.52873,0.46788
28.43496,0.43122
28.34119,0.39456
30.50897,1.06185
29.74083,0.68948
29.55275,0.65199
29.08017,0.57535
28.99194,0.54086
28.47918,0.34040
31.15486,1.02607
30.95186,0.98275
30.87088,0.95109
30.52379,0.92351
30.43665,0.88944
30.34288,0.85278
30.24911,0.81612
30.41907,0.77446
30.32530,0.73780
31.73933,1.07439
30.75580,0.68989
30.56310,0.65059
32.26093,1.02605
32.05794,0.98273
31.87057,0.94552
31.22732,0.76612
32.91662,1.13825
32.87098,1.08437
33.57444,1.10713
33.06811,0.94522
34.15181,1.15267
33.56082,1.02974
33.46610,0.99271
34.58869,1.10726
35.30818,1.17232
35.44489,1.11766
36.43109,1.17888
37.56636,1.19028
38.69545,1.19926
39.72435,1.20511
40.94809,1.21506
42.01793,1.20088
43.18208,1.18753
44.18746,1.18419
43.85127,1.16086
45.32398,1.16004
46.30299,1.14639
47.52492,1.15563
48.67267,1.17190
48.22442,1.14080
49.90747,1.22221
49.57309,1.16356
50.91661,1.22033
50.48771,1.16077
52.22408,1.29905
52.13031,1.26239
52.00031,1.21157
53.33868,1.30237
53.24917,1.26737
52.80216,1.20073
54.50059,1.32418
54.35205,1.26611
55.61689,1.32816
56.58142,1.30885
57.76724,1.30397
58.82904,1.32268
60.04971,1.33143
60.78390,1.40224
60.76667,1.35947
61.89424,1.40389
61.77382,1.35682
62.84491,1.52330
62.54690,1.47887
63.03654,1.41804
62.77885,1.35333
63.88581,1.53384
63.79417,1.49801
64.28996,1.43959
65.31156,1.65880
65.10146,1.61270
