x,y
24.53405,0.10765
23.96110,0.05871
26.39959,0.32879
26.13470,0.27960
26.56687,0.23451
25.39425,0.20151
26.53373,0.15555
27.91169,0.37819
29.55619,0.67605
28.84264,0.62650
28.83438,0.59648
28.78211,0.56288
28.69314,0.53041
28.95445,0.50069
28.90724,0.47034
28.96029,0.43525
28.54206,0.40859
28.09251,0.11965
32.19437,0.93994
31.48217,0.88989
31.43210,0.85771
31.34212,0.82458
31.33178,0.79323
31.51414,0.76218
31.19677,0.73116
31.65361,0.71345
34.42151,1.03574
33.74527,0.98546
33.72076,0.96971
30.92431,0.38306
39.81464,1.06792
43.16415,1.12007
40.63495,1.08958
46.08930,1.15905
52.00260,1.15307
50.95893,1.11791
55.93261,1.23590
56.07004,1.18586
55.26134,1.15038
58.53365,1.36117
57.93040,1.30920
58.34708,1.27432
60.80540,1.47066
59.98980,1.42210
60.70651,1.39845
63.19259,1.52861
65.60252,1.57030
67.55521,1.62478
65.09602,1.59068
69.65018,1.70713
69.37929,1.66274
71.70313,1.78499
70.46002,1.75199
73.93721,1.91133
73.05111,1.86069
73.00095,1.82845
76.04054,2.00922
75.35362,1.95688
73.71818,1.94352
78.08949,2.08451
76.03925,2.05163
80.36780,2.22597
79.45474,2.17131
79.40458,2.13907
79.91607,2.12189
82.90575,2.31383
81.49651,2.27288
84.85958,2.35887
86.39002,2.42006
86.60704,2.38658
89.61128,2.47255
91.41266,2.52339
92.79382,2.61548
92.45000,2.56745
92.42355,2.55045
95.19313,2.69975
95.26674,2.64823
97.31714,2.82947
97.06842,2.76844
96.75446,2.73962
99.42531,2.96248
98.90522,2.91123
98.85506,2.87899
97.75882,2.86626
100.70607,3.03092
104.34712,3.12260
102.92901,3.07596
101.73063,2.99758
105.12007,3.17739
107.89146,3.15214
108.90315,3.11052
110.70592,3.07770
111.84332,3.04001
115.29860,3.00705
114.07553,2.97570
119.07117,3.07321
117.94392,3.04054
121.82944,3.11640
125.30066,3.13353
129.13501,3.10198
134.27235,3.18223
132.90114,3.14102
132.05502,3.11608
137.07133,3.22687
142.05135,3.19903
147.59009,3.17550
148.24475,3.14391
151.58027,3.21218
156.19474,3.23767
159.17008,3.19799
160.42612,3.15529
162.76504,3.13650
167.33576,3.16270
167.71332,3.20358
170.87218,3.10065
170.85748,3.14886
172.32035,3.05131
172.27568,3.02260
174.48106,2.97948
174.79911,2.91484
176.43175,2.84953
176.64328,2.88940
180.22409,2.81492
186.23640,2.84003
191.35583,2.88203
195.23940,2.90721
197.82522,2.95487
201.51470,2.96238
204.71985,2.99011
207.83611,3.01259
209.89200,2.95341
210.65601,2.89936
212.12048,2.86050
214.65203,2.83209
214.94938,2.77612
218.05017,2.93568
217.36408,2.88676
218.28651,2.84543
220.12117,2.98685
224.03701,3.01300
230.02786,2.99444
233.16509,3.03688
235.12107,3.10145
233.16750,3.06987
238.27086,3.15014
242.40458,3.12607
242.45315,3.08810
243.90970,3.05567
244.63092,3.00033
246.98909,2.95933
247.20792,2.92701
247.16042,2.89648
246.83810,2.86228
246.87232,2.83486
249.27280,2.79184
248.81078,2.74647
249.54957,2.70242
249.34522,2.67486
249.45386,2.64090
249.40476,2.60934
251.56257,2.56535
251.47199,2.47568
251.69000,2.52146
255.33871,2.44511
259.56130,2.47151
259.75258,2.51462
262.12973,2.42816
262.22933,2.37686
261.99148,2.33930
264.55287,2.31360
264.50271,2.28136
264.45255,2.24912
264.40239,2.21688
264.31806,2.18190
265.91499,2.15130
266.39741,2.11543
266.14910,2.07938
266.60231,2.03957
268.74806,1.98976
268.54301,1.93780
270.38357,1.91003
272.21259,1.87486
273.22664,1.83476
272.91260,1.80588
275.51692,1.76165
279.07909,1.72821
282.23141,1.69222
284.94051,1.66674
289.04575,1.62437
287.49890,1.66794
291.43568,1.58456
291.85572,1.54704
293.71630,1.51293
293.89321,1.46939
296.28999,1.43748
296.08655,1.40556
296.11869,1.37062
298.41993,1.33050
301.26785,1.28407
304.54148,1.24457
305.82990,1.21266
308.27462,1.18404
314.38897,1.17567
317.35266,1.11495
318.19041,1.15757
320.07172,1.06165
324.26209,1.13128
324.25080,1.07460
327.06048,1.17390
329.31141,1.09856
331.19094,1.11507
330.02886,1.15611
334.18202,1.08688
339.61077,1.08801
341.16576,1.04966
343.81876,1.01189
343.82874,0.97395
347.46035,1.07399
349.60242,1.01146
351.08557,1.10265
352.52948,1.06429
353.68490,0.96681
354.47037,0.91817
355.49360,0.87533
353.77423,1.02422
357.05954,0.84735
358.03617,0.82312
361.93941,0.89706
361.05419,0.86030
363.93559,0.95380
366.19299,0.99660
370.43343,1.00787
370.74863,0.97983
372.47080,0.93363
373.98350,0.86811
376.62073,0.83350
382.66241,0.85686
379.82585,0.81797
384.78377,0.89123
387.96725,0.83296
390.00242,0.78614
391.29147,0.74984
393.59204,0.70640
398.80389,0.70072
400.15915,0.74157
404.90214,0.70330
409.60534,0.73758
415.43587,0.75912
420.10963,0.72662
419.03734,0.76772
421.91839,0.68226
424.48321,0.63570
426.31472,0.60213
432.28192,0.60562
435.87262,0.63391
437.26148,0.58103
438.57558,0.52623
444.45552,0.54638
442.31006,0.50501
450.41466,0.54680
455.85116,0.56011
456.22853,0.52592
460.37011,0.49537
463.59172,0.44804
469.11548,0.48673
466.44417,0.45002
472.58443,0.52217
476.18547,0.48436
479.92964,0.46936
486.05936,0.47088
490.44754,0.43679
493.41188,0.40976
499.51278,0.40500
505.07277,0.39766
507.35931,0.38778
512.56239,0.39130
517.71023,0.43077
520.42783,0.46778
524.68215,0.47799
528.44616,0.44980
533.45788,0.45386
539.31980,0.48282
538.56607,0.45074
545.14222,0.49749
549.19574,0.53718
550.38811,0.57711
554.46222,0.61110
558.41456,0.64817
562.19752,0.71842
565.12444,0.77199
562.32968,0.67652
570.56445,0.79608
573.53225,0.82850
575.74897,0.86474
578.71523,0.88787
584.45891,0.88962
589.70730,0.89799
591.06879,0.96026
590.69553,0.91992
592.75066,1.03008
594.79358,1.11666
595.31643,1.06485
596.91061,1.21943
596.46188,1.16687
595.07729,1.14177
599.46680,1.29941
596.47426,1.00186
603.05733,1.32403
604.17073,1.24402
605.33687,1.28910
607.64086,1.22899
609.33537,1.18598
612.44482,1.15491
616.72475,1.19346
619.90898,1.23245
621.86042,1.26731
623.36382,1.30273
627.70879,1.31329
630.61790,1.26893
632.54795,1.24104
634.41946,1.20434
639.41672,1.18758
639.83523,1.15869
644.06800,1.15024
646.38017,1.12291
647.91957,1.08896
649.89300,1.05435
652.24497,1.01512
655.44861,0.97659
658.46295,0.93648
661.26308,0.90175
664.00426,0.85323
665.65016,0.80029
666.23253,0.75180
668.14025,0.70955
669.29129,0.65373
670.05569,0.61460
674.02970,0.58590
679.03459,0.55364
682.65492,0.50985
685.82992,0.47496
688.13909,0.41818
690.94906,0.38816
696.84643,0.39999
700.51007,0.35984
704.60476,0.32684
709.92603,0.29595
715.82877,0.26541
718.46117,0.24691
720.69798,0.28646
723.19416,0.31975
727.33125,0.30608
729.10500,0.26907
732.71333,0.24015
735.10902,0.20404
738.07104,0.16678
740.03155,0.13925
745.83482,0.14086
751.75634,0.14160
757.87040,0.15079
762.11043,0.13739
763.55208,0.11269
769.46011,0.10477
775.36698,0.09609
781.27848,0.09040
787.17281,0.07366
790.74105,0.06090
795.76548,0.06160
801.67063,0.05183
808.12251,0.04752
814.05033,0.05231
819.95639,0.04313
825.89108,0.05233
831.83331,0.06639
837.73394,0.05371
843.63003,0.03811
849.54636,0.03552
855.47287,0.03946
861.39247,0.03897
867.31390,0.03966
873.22992,0.03687
879.16039,0.04337
885.06311,0.03203
890.98478,0.03287
896.92736,0.04715
902.82720,0.03396
908.73226,0.02412
914.64921,0.02193
920.56261,0.01746
926.53902,0.01889
932.42130,0.02900
938.33120,0.02228
944.23910,0.01427
950.17007,0.02109
956.31280,0.01988
962.04480,0.04294
967.95385,0.03568
973.86517,0.02986
979.79191,0.03396
985.70662,0.03033
991.61615,0.02337
997.53805,0.02436
1003.45822,0.02423
1009.38944,0.03121
1013.68701,0.02598
