x,y
15.73365,0.00579
21.76192,0.00863
25.91752,0.07765
25.34230,0.02952
27.68678,0.29495
27.02715,0.25060
26.93570,0.21448
26.85472,0.18249
26.77195,0.14980
26.68918,0.11711
25.28828,0.10428
30.34038,0.58638
29.38101,0.53174
29.29824,0.49905
29.21547,0.46636
29.13270,0.43366
29.04994,0.40097
27.66515,0.39451
29.49586,0.36090
29.69211,0.33031
32.54056,0.82226
31.34341,0.76637
31.26064,0.73367
31.17787,0.70098
31.46597,0.67064
31.56285,0.63683
34.47218,0.90766
34.86487,0.86008
40.85841,0.90326
47.24071,0.89923
49.84653,0.94014
53.28317,0.96946
55.51580,0.98136
59.85802,0.93081
65.95966,0.90858
69.65070,0.89811
73.98882,0.92375
78.25265,0.97524
84.42464,0.97720
90.45078,0.97921
96.31189,0.99918
99.11598,1.03868
101.64909,1.07832
106.02060,1.07538
109.75482,1.03692
114.93712,1.05155
121.08103,1.09647
126.75275,1.08183
132.22525,1.12917
134.12736,1.15079
138.13244,1.11122
141.81527,1.07408
147.43992,1.09664
153.14728,1.14617
150.96972,1.10098
159.24124,1.14171
164.95089,1.14621
168.09118,1.16142
173.90051,1.16788
180.85918,1.16707
178.71152,1.14034
186.23692,1.19403
190.23454,1.22030
191.89847,1.29226
191.03947,1.25324
190.59648,1.18637
195.26970,1.33349
198.68989,1.35631
203.44950,1.42018
205.46187,1.47996
202.55824,1.37083
207.46758,1.52628
212.55729,1.55839
216.72312,1.56069
219.38322,1.60244
221.92560,1.64574
224.99243,1.69201
228.50769,1.74723
233.84807,1.73061
237.07811,1.68218
243.03037,1.70698
247.78747,1.72329
250.82353,1.67332
256.10318,1.64841
260.10718,1.61673
261.54026,1.57020
262.78736,1.53257
264.94864,1.48711
268.66454,1.45102
274.16080,1.43832
278.14869,1.39195
280.18017,1.35357
284.70373,1.32180
288.45838,1.27311
290.29279,1.21602
292.40273,1.18460
297.38750,1.18803
301.09461,1.23059
305.82155,1.25782
309.61676,1.21674
311.27369,1.17936
311.84523,1.12885
314.35337,1.09856
315.36474,1.05731
321.59308,1.07994
322.47217,1.06232
328.13835,1.08922
332.15533,1.10348
335.61237,1.06364
337.16247,1.02730
339.69657,1.00727
343.21219,1.05063
348.45632,1.05605
353.55188,1.03641
359.42573,1.02871
365.11585,1.02668
370.80638,1.01967
375.46862,0.98742
381.29347,0.98754
387.66653,0.97689
394.13516,0.96835
399.66941,0.96139
405.70019,0.94859
410.09321,0.94375
415.55354,0.94748
420.12747,0.99618
425.22779,1.00314
426.50887,0.96864
432.16271,0.94971
438.14120,0.93031
442.75159,0.97540
445.80723,1.02410
451.60213,1.01793
454.97923,0.95602
454.46825,0.98583
457.27087,0.90371
459.96891,0.87637
465.74227,0.89864
470.47861,0.93170
476.23291,0.91041
482.44469,0.96425
482.53020,0.92000
486.76207,0.88566
488.25698,0.92731
491.24303,0.90219
494.39210,0.95270
499.85506,0.96812
505.08645,0.94448
510.99112,0.93454
515.47358,0.91364
519.16135,0.98039
518.58286,0.94236
524.08708,0.99045
526.34138,0.95381
529.65413,0.91922
535.64921,0.92004
540.67923,0.95506
544.85085,0.92567
548.94532,0.89978
555.01080,0.91733
561.03017,0.91666
566.94074,0.88965
573.04239,0.90485
579.06955,0.90726
583.06421,0.87901
587.53480,0.86372
593.45178,0.85864
598.18268,0.82470
602.30351,0.78760
607.69460,0.75497
612.48006,0.71596
618.52050,0.70698
623.28669,0.69778
625.37641,0.66610
627.36593,0.63344
629.20025,0.60126
633.15060,0.56955
637.20340,0.53598
641.87684,0.49808
645.49093,0.45967
649.58037,0.43540
655.62119,0.44320
659.74869,0.40284
663.54743,0.36693
669.64018,0.35922
675.67652,0.36525
681.18822,0.34700
685.05019,0.31364
690.84696,0.30367
696.84713,0.29541
702.87005,0.29615
708.85130,0.28042
714.81714,0.25861
720.83614,0.25779
726.90487,0.27662
732.88160,0.25911
738.85105,0.23872
744.71930,0.24322
747.69850,0.27409
753.70649,0.26892
759.71174,0.26268
765.80625,0.29169
771.81346,0.28622
778.02741,0.27232
783.43630,0.29750
787.75142,0.32822
793.14047,0.34302
798.39065,0.37004
802.99373,0.40452
806.72920,0.44001
808.71039,0.48248
810.16466,0.51639
813.53280,0.54954
817.99832,0.58373
821.91755,0.61835
824.20106,0.65549
826.49733,0.69767
828.51963,0.73974
830.81506,0.78159
833.10448,0.82107
834.98071,0.87752
837.49573,0.94948
835.26135,0.91629
840.21253,1.03422
838.73833,0.99244
842.34461,1.09803
840.82801,1.06113
844.66011,1.16943
843.79060,1.12867
846.81475,1.25395
846.12876,1.20902
849.37568,1.31902
852.02847,1.37730
854.42406,1.45871
853.20663,1.41025
856.48399,1.51564
859.38339,1.62975
857.94261,1.57290
857.66196,1.54852
861.72320,1.76278
860.62680,1.70035
859.60511,1.66743
865.23940,1.89303
863.12628,1.83310
862.70324,1.81014
866.98105,1.95036
869.53594,2.04425
873.66522,2.14022
874.71486,2.33862
877.12452,2.42559
879.52665,2.50959
889.54997,2.90132
891.88626,2.95931
896.18546,3.03591
897.39500,3.08125
900.61634,3.16453
902.36511,3.20666
911.40319,3.18759
917.36007,3.23020
919.32804,3.20447
920.82475,3.14704
922.82997,3.07426
924.30286,3.00742
927.92393,2.92426
927.96625,2.83288
929.93386,2.74524
931.90899,2.66057
935.13786,2.53060
937.04151,2.41770
938.34133,2.28250
939.93366,2.15473
942.67834,2.00648
944.71619,1.92805
946.30079,1.83738
946.12052,1.89590
948.47617,1.69728
948.03326,1.78659
948.18218,1.73731
951.73701,1.48900
951.58129,1.56648
952.47920,1.45270
955.01068,1.40761
954.69998,1.36210
956.24744,1.26552
957.05315,1.32792
958.46252,1.20848
957.95005,1.16329
958.43950,1.14042
959.55015,1.03860
960.03478,1.12192
959.95001,1.08843
961.97487,0.98410
961.82116,0.93567
963.27951,0.89011
964.81432,0.84773
965.07080,0.80490
966.79805,0.76646
967.32025,0.72563
969.30510,0.67569
970.26780,0.62353
970.99274,0.58557
970.62897,0.54998
973.07499,0.50718
972.36278,0.46266
974.62589,0.41709
975.92340,0.37107
977.73937,0.33164
979.21124,0.29142
981.57829,0.25138
986.05038,0.20916
990.73372,0.18886
994.25302,0.15199
1000.20806,0.12591
1006.17325,0.10384
1012.15084,0.08667
1018.12433,0.06788
1024.55183,0.06025
1028.10703,0.03609
1031.22136,0.05214
884.74204,2.63373
888.94423,2.79359
