x,y
10.07332,0.01829
15.86809,0.01873
20.51172,0.01833
24.25383,0.09411
25.81780,0.20581
25.02715,0.17298
24.83664,0.13991
23.39421,0.12136
28.48522,0.55364
27.80934,0.50440
27.99388,0.47615
27.27508,0.44529
26.92611,0.29935
28.14797,0.41388
28.02175,0.38315
27.90933,0.35578
27.35088,0.33069
24.78009,0.05961
30.70507,0.78511
30.20900,0.71608
30.42435,0.65763
30.11019,0.61599
30.62894,0.59023
27.21815,0.25403
32.53851,0.90901
32.65753,0.84652
32.53535,0.81677
30.37967,0.75763
35.69581,0.95897
37.68705,1.00659
41.96824,1.02249
47.72494,1.01696
51.25205,0.99391
55.09761,1.03648
57.04294,1.11918
56.27759,1.07540
59.53923,1.20422
58.52969,1.15801
60.59115,1.26517
60.35216,1.13603
64.47629,1.30549
61.85017,1.23463
66.38233,1.34014
67.48682,1.40115
69.83239,1.49583
69.26964,1.44435
68.13500,1.36769
72.08709,1.57147
71.28364,1.53552
74.00761,1.63989
73.21471,1.60651
77.59002,1.67383
78.87486,1.72053
80.72661,1.84824
79.73320,1.79645
79.88874,1.76780
79.53334,1.74780
82.92217,1.98361
82.01247,1.93003
81.58738,1.89624
85.43252,2.14177
83.96236,2.09430
84.09596,2.06030
84.24003,2.02885
82.53208,1.87914
87.28721,2.24874
86.29067,2.19547
86.47795,2.17454
88.70507,2.30809
91.56346,2.38918
91.02053,2.34911
94.00241,2.47030
92.73287,2.43337
95.81285,2.56231
94.77408,2.50899
97.96369,2.63733
95.89619,2.60478
100.56954,2.69861
104.62159,2.73328
107.40373,2.76015
114.01570,2.75849
113.65036,2.71650
118.03489,2.77237
120.11961,2.81899
122.04061,2.84951
125.45339,2.80604
127.09833,2.78360
132.04251,2.88963
131.13138,2.80086
131.53880,2.83352
134.48642,3.00231
133.67120,2.95352
133.56833,2.92848
137.01714,3.03634
142.01361,3.05531
146.33982,3.04415
147.85245,3.01326
150.41774,2.97255
155.08477,2.98735
156.92936,3.01827
159.21896,3.05299
161.78667,3.07939
164.03836,3.05102
166.66999,2.99824
168.61044,2.96667
171.80929,2.99151
173.26067,2.92353
176.64236,2.88199
178.05012,2.84775
179.78290,2.80393
182.67783,2.76743
187.82478,2.76602
192.13646,2.75133
192.80190,2.72326
195.79306,2.69810
197.10565,2.66689
202.36413,2.76881
202.00058,2.72464
201.64791,2.73857
205.96169,2.82418
207.59529,2.85600
205.91978,2.78071
209.65521,2.91602
212.48538,2.95995
209.89109,2.88273
217.45407,2.94259
220.67894,2.91463
225.55159,2.91824
230.66532,2.95097
236.19405,2.97857
240.12974,3.04082
239.08647,3.00541
243.08859,3.08831
245.74199,3.04814
247.85153,3.01052
247.44205,2.97735
247.14064,2.94388
247.75486,2.90715
250.10911,2.86532
250.09233,2.82427
249.41484,2.79238
249.39419,2.76518
252.99804,2.72734
253.50775,2.69591
255.43448,2.66130
256.06423,2.61504
258.40833,2.58700
257.74438,2.54890
259.75115,2.51477
260.41260,2.47623
260.28329,2.44474
260.15397,2.41326
259.83552,2.38008
261.79107,2.34614
262.18164,2.30818
262.31838,2.27494
262.20944,2.23512
264.41387,2.19968
265.76069,2.15313
266.56414,2.09784
269.12092,2.06836
268.50998,2.03367
270.19947,1.99831
270.60642,1.96434
273.04986,1.92420
274.60853,1.88032
274.81300,1.83852
276.52475,1.80254
276.85542,1.76343
278.94783,1.73325
280.18725,1.70237
282.23423,1.66852
284.79868,1.64807
290.68307,1.65578
290.77304,1.61854
293.94525,1.65907
295.72148,1.61373
295.48080,1.56723
298.04560,1.52639
299.51152,1.48413
301.00600,1.44882
302.77858,1.41469
304.98999,1.37652
307.12420,1.33064
310.40143,1.30328
313.68128,1.26757
313.19431,1.31164
314.55586,1.22179
317.07692,1.17981
319.68207,1.14441
324.28464,1.17879
328.45803,1.17557
329.46420,1.14255
332.97802,1.11655
337.26511,1.07369
340.07314,1.03442
343.81151,1.00433
348.59219,0.98689
352.28724,0.94217
357.67671,0.95228
360.83325,0.97948
364.92086,0.97676
367.79535,0.93456
372.47461,0.97967
371.58040,0.93494
376.03940,1.02264
377.18265,1.03487
379.21498,0.97527
381.07803,0.93213
380.76471,0.90907
384.90862,0.85352
390.77735,0.84946
396.26474,0.82419
402.31945,0.83470
406.04834,0.81117
410.71906,0.76984
415.35619,0.78877
419.76331,0.82392
425.08449,0.78889
431.45208,0.80165
436.90697,0.78440
442.37636,0.76011
446.19853,0.74028
451.13185,0.67736
453.99929,0.62705
459.36805,0.62023
464.55203,0.61833
469.87543,0.65037
475.07247,0.61173
478.38492,0.59326
483.80133,0.58142
489.39417,0.54601
500.75489,0.47027
505.17532,0.46305
514.51954,0.42621
520.67750,0.43783
522.15862,0.40666
529.17599,0.35217
532.68240,0.37427
543.36478,0.38999
551.45819,0.34182
566.01875,0.30763
580.99098,0.34706
586.61453,0.37678
593.66148,0.38493
600.39589,0.42787
606.66205,0.42333
610.63543,0.45932
617.16032,0.51777
620.85178,0.55166
622.91419,0.58809
624.45155,0.61311
628.05769,0.63547
631.79640,0.64390
634.11946,0.69944
636.03689,0.73605
638.02935,0.77541
641.90463,0.79861
643.45398,0.83210
648.04015,0.86206
652.64816,0.86850
655.32778,0.90504
656.37152,0.95007
658.51705,1.01624
661.67870,1.04469
666.94071,1.07509
670.98214,1.11434
673.29391,1.14496
675.84518,1.18637
678.94979,1.21360
681.61378,1.24126
687.50664,1.24932
692.54601,1.23228
693.93404,1.24708
701.31228,1.19240
706.75129,1.19991
708.65231,1.17146
710.19134,1.12482
713.70483,1.08211
716.92652,1.05707
721.01054,1.05347
720.65416,1.03323
722.41722,0.99678
724.64911,0.95806
726.70429,0.92858
728.04849,0.89090
729.22452,0.83571
732.42951,0.79892
737.87019,0.77345
740.68100,0.75320
741.75036,0.71418
