x,y
27.42510,0.32750
26.26858,0.26529
29.25129,0.63445
26.79467,0.22333
26.05449,0.17376
26.02258,0.13521
29.19783,0.55841
28.57395,0.50954
26.01533,0.09058
24.69638,0.03923
32.19732,0.91266
31.07640,0.84887
28.50625,0.46773
29.05219,0.42117
28.84712,0.38181
31.52255,0.79049
31.49986,0.73957
31.68871,0.69735
34.44943,1.00297
28.97855,0.35659
33.25436,0.67273
38.45648,0.96487
40.23972,1.02124
41.48953,1.00215
46.60804,1.02266
49.91884,1.08523
51.89394,1.16161
54.01256,1.30477
53.64900,1.22715
56.18587,1.41278
55.50251,1.36091
58.79561,1.47681
60.93581,1.53832
65.38521,1.61809
64.29043,1.56773
67.53471,1.68591
69.68607,1.77510
68.99050,1.71307
71.79335,1.91468
70.74025,1.84709
70.27569,1.82520
74.29044,2.06796
73.30147,2.00233
73.03430,1.97123
76.52247,2.22534
75.48230,2.16864
75.06291,2.12419
78.63156,2.31903
77.44053,2.27205
80.72902,2.45252
79.68708,2.38035
83.27103,2.65063
82.15315,2.59131
82.05275,2.54322
80.12168,2.35278
81.98747,2.50907
85.34542,2.79031
83.79480,2.70459
84.00082,2.74413
87.47397,2.95667
86.54162,2.90890
86.04344,2.86710
86.28713,2.82979
89.61868,3.08722
88.53572,3.02031
91.55570,3.17595
94.16887,3.32963
92.37880,3.26742
91.29344,3.13479
93.10705,3.23062
95.80817,3.42341
95.21635,3.38320
98.61186,3.54482
97.81546,3.47845
100.42399,3.66199
99.61551,3.59331
102.97541,3.73367
104.07902,3.82296
104.08300,3.77328
106.64531,3.90471
114.76258,3.88914
117.76481,3.96087
119.86188,3.92614
120.38691,3.85315
122.96517,3.77946
125.19560,3.73451
130.28298,3.68715
133.82109,3.70456
135.73948,3.81770
135.11001,3.75519
138.70854,3.92118
137.16824,3.86770
141.34235,3.92892
146.21788,3.88935
148.77650,3.85072
152.10120,3.92308
157.62911,3.92703
162.47912,3.98345
162.11413,3.91340
165.96039,4.14711
165.09593,4.08209
163.78758,4.03278
163.66358,4.00899
166.24624,4.20197
169.02897,4.13068
169.61490,4.07498
170.52284,4.03400
170.90885,3.98701
172.40241,3.94576
172.24450,3.89023
174.41903,3.85356
175.96587,3.81412
180.68814,3.79558
181.88112,3.74348
183.87469,3.69370
187.18484,3.66358
189.78221,3.59595
191.02654,3.52088
193.36284,3.48723
198.23009,3.48978
200.56156,3.43390
202.09746,3.35874
202.34704,3.31135
202.21869,3.26991
202.44775,3.22979
202.95113,3.19524
205.51340,3.16236
205.65917,3.06193
211.30585,3.14182
212.21726,3.09954
212.98726,3.04974
218.26621,3.05654
221.50977,3.02907
226.14496,3.03586
229.90280,2.97913
233.76943,3.03621
238.66635,3.00495
238.47107,3.08097
240.41250,2.99956
241.79241,2.96172
241.58258,2.92145
241.36644,2.86988
243.50764,2.83690
243.58106,2.77812
242.98887,2.72052
245.41657,2.66670
245.37972,2.60766
246.44086,2.54227
252.53295,2.50707
255.21962,2.51193
256.26861,2.46103
255.87899,2.41428
258.05354,2.36976
259.46703,2.31818
259.74107,2.26989
259.69109,2.23147
262.18887,2.18477
264.43772,2.12032
263.57809,2.06944
266.17212,2.01829
266.02437,1.96242
265.60892,1.92052
267.86019,1.86914
267.08710,1.81326
267.42890,1.77797
269.77774,1.73271
269.39478,1.67883
271.94531,1.62143
274.87189,1.59604
279.51542,1.59550
279.92031,1.55214
281.84864,1.49512
284.64057,1.43056
290.03999,1.44765
291.63410,1.48815
295.60828,1.43145
297.37575,1.37098
298.94486,1.31901
301.35196,1.26811
307.10108,1.27008
310.26686,1.27231
311.59292,1.19050
314.20114,1.13953
319.75228,1.12925
322.71363,1.13880
324.01247,1.08540
324.84115,1.01744
330.04847,0.93224
333.84808,0.90478
335.95394,1.02566
335.26838,0.96297
338.70391,1.15063
335.91978,0.94926
341.63109,1.16616
345.13176,1.11639
349.38634,1.12916
351.75787,1.17833
353.81873,1.24667
355.65200,1.31510
355.91177,1.28011
359.16160,1.38535
364.11171,1.41613
366.86652,1.49923
366.04495,1.45085
370.09814,1.61115
368.79069,1.55743
371.54325,1.66531
374.02576,1.70456
379.61343,1.78354
383.65538,1.87786
382.62607,1.82493
386.60317,1.93482
391.66324,1.96188
394.29184,1.91146
396.02320,1.87941
400.79422,1.91377
402.45875,1.99430
405.09096,2.05987
405.35381,1.96619
409.14834,1.98819
409.20529,2.04957
410.02705,1.93824
409.44195,1.89321
409.13001,1.85016
411.30892,1.81432
411.45477,1.77505
411.08338,1.73180
413.33512,1.67416
414.72033,1.63501
418.76647,1.63131
420.90985,1.57905
422.30026,1.53602
421.84057,1.49824
423.22525,1.46132
423.36412,1.38708
425.25265,1.34596
426.02037,1.29152
425.57664,1.24960
427.95114,1.21527
427.27120,1.16165
428.60558,1.10666
429.59244,1.03237
431.63266,0.97634
432.73623,0.91115
433.91972,0.87622
438.15126,0.84518
439.82895,0.76359
442.11268,0.70752
443.27908,0.66906
444.53194,0.60684
447.32993,0.53848
449.38789,0.47943
456.40615,0.41389
463.97667,0.33664
468.50826,0.30252
485.87369,0.28064
489.12043,0.28579
498.48737,0.25063
505.08848,0.22274
511.60646,0.26296
516.39025,0.31628
520.75655,0.30389
533.45607,0.21889
552.94063,0.22537
558.02235,0.19173
570.19615,0.19320
576.57014,0.15968
588.72345,0.16911
593.47291,0.15999
605.18240,0.11198
612.40404,0.10229
620.40527,0.12451
631.42564,0.08718
637.30241,0.10944
641.19635,0.12951
647.08457,0.09512
651.86541,0.08193
656.26521,0.07885
665.80381,0.08083
670.16558,0.10660
680.42347,0.10791
685.17304,0.10805
691.11177,0.10774
696.53470,0.11717
707.58507,0.12903
713.47000,0.10074
716.78814,0.07167
724.41995,0.07680
730.55941,0.07801
735.04936,0.09055
746.11138,0.08980
750.91604,0.08371
756.95055,0.07150
762.94155,0.05992
768.69076,0.06471
777.30159,0.05258
783.34176,0.05156
788.27068,0.04625
795.06797,0.04880
798.53293,0.04119
810.23188,0.06683
816.33111,0.06032
821.73573,0.05503
828.82273,0.06321
833.72619,0.04834
839.97202,0.02372
845.82091,0.03643
851.55218,0.02657
857.34077,0.02770
863.21745,0.04575
869.02430,0.05039
874.75741,0.04087
880.53249,0.03942
886.31968,0.04029
892.07970,0.03594
897.95556,0.05382
903.69502,0.04553
909.29136,0.02995
915.22961,0.03963
920.94091,0.02593
926.73434,0.02800
932.51870,0.02832
938.39274,0.04586
944.10198,0.03176
949.84292,0.02376
955.62823,0.02426
961.47857,0.03725
967.31354,0.04729
973.07232,0.04270
978.87566,0.04667
984.58562,0.03272
990.31726,0.02292
996.13022,0.02874
1001.88407,0.02320
1007.67522,0.02483
1013.41201,0.02196
1015.76607,0.06425
1016.88546,0.02685
