x,y
-5.101763836066469,-0.33934162134162094
-5.081294175944671,-0.37131650641025615
-5.0677199312806325,0.16664733468286208
-5.059262143666385,0.3053405349794236
-5.062590062228222,0.2235925925925928
-5.069913528127,0.03708012820512874
-5.068744212581154,-0.03058919489289913
-5.061526251526253,0.11594200244200259
-5.058432678250114,0.07671207264957314
-5.069308629245391,-0.09878239850427306
-5.0694282197882545,-0.15820183913308927
-5.071315660947242,-0.22818253968253988
-5.050106859737252,0.381540544559404
-5.053630738616485,0.25918577872744564
-5.069125286918811,-0.29020962086346636
-5.063091992802521,-0.42959188034188056
-5.068250632278704,-0.48660351377018074
-5.034509154066487,0.4318298011512294
-5.065241078497528,-0.5624738034188042
-5.065971099490181,-0.6414312678062677
-5.044685612976636,-0.33485042735042736
-5.049838831409009,-0.38529582146248753
-5.055765086386433,-0.7080490661601759
-5.057049443528101,-0.7633583412472298
-5.051759058704455,-0.8257237179487182
-5.0187575348628,0.3233185017596787
-5.022954003598742,0.19732763532763542
-5.027298582995953,0.03223361823361781
-5.028317404817407,-0.022740870240870237
-5.029403549666709,-0.06401437451437442
-5.0506798130269805,-0.8837687924610993
-5.019712025790975,0.12308892958892947
-5.018935267656322,0.07038034188034192
-5.026228894886791,-0.1245520960520956
-5.028730319388216,-0.18476495726495745
-5.029816464237518,-0.22603846153846163
-5.047911355311357,-0.9484855921855919
-5.008134225080047,0.38269054801407787
-5.010864470872696,0.25634561965811997
-5.0237994686234835,-0.28091346153846164
-5.030441820362874,-0.5262094017094014
-5.022401057130006,-0.4491029914529916
-5.038645622871282,-1.0284195054945053
-5.021750129762277,-0.5836459566074952
-5.025058970269498,-0.6305870240870233
-5.023145998900387,-0.6717089268755938
-4.993329028817188,0.42881741776741755
-5.0304119450500036,-1.0816410913872447
-5.004637651821864,-0.3551909581646422
-5.00468976483231,-0.4053072174738839
-5.009995966411758,-0.7215706552706544
-5.01330885780886,-0.7694160839160835
-5.021237474175707,-1.1316757280785064
-5.007903139258405,-0.814855921855921
-5.018488741440498,-1.1814477403497001
-4.977473607987206,0.30778637226970673
-4.978752845254163,0.18519572649572602
-4.98386454383823,0.02195991045991086
-4.986361693861696,-0.03809052059052043
-4.987447838710999,-0.07936402486402461
-5.006373837906734,-0.8595242165242158
-5.009170735697054,-0.9048341103341109
-4.976595366621684,0.12572435897435952
-4.979342146157937,0.08231895881895923
-4.983112235717501,-0.12191666666666645
-4.985859015253753,-0.16532206682206674
-4.9869451601030566,-0.20659557109557092
-4.98803130495236,-0.2478690753690751
-5.004835132703556,-0.9473867521367518
-5.006405105713002,-0.9899735042735038
-4.974190488329087,0.3756375118708455
-4.975004548408059,0.2471476733143403
-4.983614166291799,-0.28732336182336127
-4.9895698605488095,-0.5185175213675217
-4.978738615014159,-0.4456488185017591
-4.992279905879098,-1.0284184746877054
-4.998670026428252,-1.228327991452991
-4.979316214324989,-0.5914548907882242
-4.983094282910074,-0.645595571095571
-4.9833689608637,-0.6852999999999998
-4.988612659098729,-1.087705630970337
-4.96595608412056,0.4446559829059833
-4.960802381666419,-0.33505887939221335
-4.964800372142479,-0.38942696192696147
-4.993529352226723,-1.261628205128205
-4.968935187158181,-0.7467955465587046
-4.9759564578868005,-1.1490641025641022
-4.927389713600242,0.20295584045584025
-4.943386981556457,0.02918188034188063
-4.950824111560955,-0.03392905982905958
-4.951301357025043,-0.07157549857549839
-4.962784047458391,-0.8066816239316239
-4.965590295669244,-0.858444055944056
-4.9666764405185475,-0.8997175602175602
-4.927027665317141,0.11915811965811951
-4.937000449842557,0.08163675213675248
-4.947237639326238,-0.13177644824311496
-4.955484660368873,-0.18176324786324827
-4.953270456360684,-0.22305206698063795
-4.963896248812917,-0.9566628679962008
-4.9447700882816035,-0.268484508547008
-4.951336327597843,-0.5180016025641025
-4.941289734592894,-0.4325560683760692
-4.949639226270807,-0.47180341880341903
-4.952456620182938,-1.0129866096866094
-4.9578513355147145,-1.2124111891195222
-4.9411285598117605,-0.5817698882314266
-4.948087590771803,-0.6323412698412696
-4.947195400359876,-0.6716047008547008
-4.942365347128507,-0.7075626780626774
-4.909871763064747,0.3808601830268481
-4.946316900849411,-1.072917797888386
-4.90805715811966,0.3309193376068382
-4.907825940920679,0.2732458689458692
-4.913290401484482,-0.3465758547008546
-4.915968735942422,-0.40689145299145313
-4.925433007197483,-0.751900427350428
-4.941562258209629,-1.1306786324786318
-4.937592892487631,-1.1700760683760683
-4.8944198102092855,0.20152645502645505
-4.896911830859201,0.14167094017094062
-4.899647838710999,0.03770264180264338
-4.901020138487246,-0.04928601953601941
-4.903500511184723,-0.10869891219891237
-4.929986743925342,-0.8225090896757559
-4.937123875393614,-0.8742200854700855
-4.936388259109314,-0.9194333333333331
-4.892682448642977,0.09508190883190881
-4.900649861834074,-0.15715995115995085
-4.902207909050016,-0.20591336441336505
-4.934959814065079,-0.9627079772079767
-4.8994431767063364,-0.24718686868686923
-4.90052932155564,-0.2884603729603734
-4.8964938296596205,-0.457045014245014
-4.9060453216374285,-1.0102350427350428
-4.931106194082073,-1.2308815289648622
-4.893978658939961,-0.5129665661136249
-4.898957952216726,-0.5664406457739792
-4.927467883115911,-1.3121257122507117
-4.861926224141864,0.3644781620963915
-4.865368748210855,0.31597474747474763
-4.866454893060158,0.27470124320124345
-4.86601594691858,0.232847863247863
-4.888080732681063,-0.6202473290598292
-4.892970441595443,-0.6719173789173789
-4.879730994152048,-0.3453169140800725
-4.880377295219402,-0.400683372183372
-4.881986833454446,-0.7094868507560816
-4.88045509071825,-0.7572784900284892
-4.883195885985362,-0.8004564879564873
-4.8509801010822695,0.18272373051784818
-4.854893285077497,0.12870901320901318
-4.857067637774149,0.03068010196431281
-4.858450234917781,-0.047103228869895375
-4.860907475565372,-0.09983022533022456
-4.861993620414674,-0.14110372960372874
-4.878743589743592,-0.8385747863247861
-4.883186909581648,-0.885476495726496
-4.850553193882143,0.08632692307692302
-4.859228888070994,-0.18237723387723292
-4.8603150329202975,-0.223650738150738
-4.879297241501191,-0.9240699023199017
-4.855986822259269,-0.2743748114630469
-4.873599682968106,-1.0559753764753763
-4.856858061443202,-0.45381523378582234
-4.869920426065165,-0.985846153846154
-4.8722769885085695,-1.1172050505050493
-4.851070281980256,-0.5192975708502026
-4.852646491228072,-0.5761128205128205
-4.869515846726375,-1.1586149961149959
-4.868976258476201,-1.2063995314973095
-4.821233297497663,0.35601770790937426
-4.823269414795732,0.3060827505827506
-4.824355559645035,0.2648092463092464
-4.82240668266107,0.22505175688509027
-4.846692442645076,-0.6352089743589744
-4.872218492277705,-1.2450562678062678
-4.832323966023658,-0.31344117647058756
-4.837191816954977,-0.3693018648018649
-4.837094871794873,-0.4095179487179488
-4.840467563138618,-0.6923754578754577
-4.838880663196454,-0.7609859584859588
-4.807485904933275,0.18394501424501453
-4.812398989898991,0.13382556332556383
-4.814272318109715,0.031832073774178404
-4.81531725614785,-0.03804077635327552
-4.81806310064205,-0.08141064491064487
-4.819149245491353,-0.12268414918414905
-4.835939608636979,-0.8216901709401707
-4.838699852778802,-0.8656072261072261
-4.808037205727997,0.09226780626780595
-4.810711426000902,0.05161965811965796
-4.814718642225223,-0.16162678062678015
-4.817488610804402,-0.20591336441336505
-4.8369716813401045,-0.9183970288970293
-4.813122338431551,-0.24730056980056947
-4.828618710237134,-1.0260476190476195
-4.832667709483501,-1.0753857808857807
-4.809015413722845,-0.44344167923579647
-4.829070565302146,-0.98747207977208
-4.829902977139821,-1.116659285159285
-4.808226458239618,-0.5002571225071222
-4.810944812497445,-0.5425823620823618
-4.812030957346749,-0.583855866355866
-4.825933910631281,-1.160945868945869
-4.828122199938357,-1.211582344096234
-4.778229295163361,0.3591628521684074
-4.780604567946675,0.3176802641802645
-4.781690712795978,0.27640675990676034
-4.781592869995503,0.2362247863247866
-4.8039194942484436,-0.6310012210012204
-4.790696157815355,-0.298211915535445
-4.794329489224228,-0.35020007770007755
-4.79541563407353,-0.39147358197358173
-4.800463207614179,-0.6988076923076925
-4.796434719906858,-0.7659047259929617
-4.7663541818056006,0.19506673241288652
-4.769626426205376,0.1495163170163165
-4.775073387182135,-0.005821141277023045
-4.7772660638776445,-0.06762324786324747
-4.776486193923038,-0.11115485625485633
-4.794048976608189,-0.8370739316239311
-4.797616924461056,-0.9366354372123604
-4.765356650172441,0.10690113960114012
-4.775827838827841,0.060195970695970935
-4.772386029175505,-0.15394383394383393
-4.775048174048176,-0.20284343434343377
-4.791621607437399,-0.8936061253561256
-4.765600209926528,-0.2535541310541305
-4.788503055180689,-1.0311844729344726
-4.79029908395698,-1.0750446775446774
-4.767046208826912,-0.4515835707502376
-4.7846340755735515,-0.9914743589743589
-4.787534351613301,-1.1163181818181815
-4.76602314814815,-0.506198005698006
-4.768773667852617,-0.5497455322455318
-4.76985981270192,-0.591019036519036
-4.784769619269621,-1.1575916860916857
-4.785222897735794,-1.2113996011396004
-4.737499492414759,0.346006467726375
-4.738882243487509,0.2934619269619274
-4.739968388336811,0.25218842268842323
-4.76186782126256,-0.6287678062678062
-4.764357277225701,-0.6745893550893545
-4.752241494424322,-0.32971592442645026
-4.752903386087598,-0.3856748251748252
-4.754577485380118,-0.7210525030525021
-4.753548306169765,-0.770386916502301
-4.760927318563505,-1.227139814814815
-4.723022319111388,0.22075443786982252
-4.726629452418928,0.1737346542346545
-4.751565901934325,-0.8188760683760679
-4.754273858524519,-0.9206527777777778
-4.72462535217937,0.1189606387764286
-4.727707093306818,-0.10597008547008535
-4.731647262094632,-0.16327544677544648
-4.732733406943935,-0.20454895104895066
-4.748414436197333,-0.8614002849002844
-4.7232805633412935,-0.23931525312294522
-4.724138001699407,-0.2844050332383672
-4.7447684021118945,-1.0469664867296453
-4.748630617920093,-1.1013096348096347
-4.712109221772382,0.07188119658119696
-4.726203714414242,-0.4302619047619043
-4.740293034937774,-0.991787037037037
-4.7442755660518845,-1.1431232193732193
-4.709576529464689,0.029106837606837743
-4.709607797270957,-0.0476868945868949
-4.724473405736566,-0.5108435083435081
-4.726952602952605,-0.5702117327117326
-4.741593117408909,-1.1875235042735044
-4.738603868110449,-1.2220074277574282
-4.695702308983524,0.3490216603355485
-4.696145585408745,0.30778826728826747
-4.694581696406259,0.2696604938271605
-4.7173784763568065,-0.6281792357968827
-4.7220873921400255,-0.6780003885003882
-4.706359236767133,-0.3404786324786322
-4.710588618983358,-0.3873803418803421
-4.712859649122809,-0.7213205128205127
-4.711296258809419,-0.7679095441595445
-4.682222684560406,0.21900664767331435
-4.684485236985239,0.16554817404817346
-4.708613810166444,-0.8123098290598287
-4.713014492086863,-0.9185635198135191
-4.676888506522719,0.13229059829059864
-4.688075798470537,-0.1172264957264959
-4.68916194331984,-0.15850000000000009
-4.707626405757987,-0.8601495726495729
-4.682546333783177,-0.19977350427350427
-4.6836324786324806,-0.24104700854700845
-4.684718623481784,-0.2823205128205126
-4.703321322537114,-1.055073076923077
-4.683550194931776,-0.44522578347578357
-4.699520713204926,-0.9911332556332555
-4.700566464237519,-1.0308717948717945
-4.7010848515519585,-1.1115427350427352
-4.666997065312856,0.07055901505901563
-4.669153838656472,-0.03230313390313455
-4.671604097656731,-0.07663519813519848
-4.682465546149759,-0.48937024087024117
-4.683551690999061,-0.5306437451437453
-4.684637835848363,-0.5719172494172495
-4.700023391812867,-1.1565683760683756
-4.70304995089219,-1.2130442877492875
-4.664469651985444,0.021534343434344017
-4.6529303425294675,0.3403008300341632
-4.653974440763916,0.30062509712509655
-4.65293517268956,0.25882098765432104
-4.676663049182787,-0.6103198005698003
-4.679117347564718,-0.6548053613053613
-4.665243970379599,-0.3189760026298485
-4.667663456426616,-0.3658908313908311
-4.6691176338281615,-0.4065162393162387
-4.672501738028055,-0.6960788655788654
-4.669737005684376,-0.7373523698523696
-4.6405754751462,0.2061607905982905
-4.666972273340696,-0.7786258741258738
-4.6680584181899984,-0.819899378399378
-4.670872333745691,-0.9146337250712246
-4.676860753405952,-1.2421881166056172
-4.6352919799498755,0.15346336996336962
-4.6372354425950935,0.10748480531813875
-4.645979457189985,-0.11503774928774924
-4.646829223408172,-0.15952331002330933
-4.663555255660521,-0.8601495726495729
-4.64070507197481,-0.21947222222222162
-4.641025978407559,-0.2755666666666663
-4.640118325893631,-0.44481689677843494
-4.655502972709554,-0.9890980056980059
-4.658274138142561,-1.0334300699300698
-4.659360282991864,-1.074703574203574
-4.660446427841167,-1.1159770784770782
-4.621689308741942,0.07388233618233642
-4.6281938352826515,-0.05134522792022622
-4.640987001917751,-0.5074487179487175
-4.642026847421587,-0.5623663558663559
-4.657681695497487,-1.1572505827505832
-4.655436499234199,-1.2091206247456254
-4.620742413232293,0.02131393819855365
-4.612295970256566,0.3310223610197971
-4.6119379421747855,0.28834537684537676
-4.611433468286101,0.2489820512820513
-4.632432268705955,-0.6075056980056983
-4.63683848607533,-0.6578752913752908
-4.622005278152648,-0.31859116809116816
-4.625384594937229,-0.3689607614607606
-4.6268567251462,-0.40864245014244993
-4.62856822612086,-0.697244301994302
-4.6274850734061275,-0.7414456099456093
-4.623079903283852,-0.7813547008547008
-4.625842391526604,-0.825357031857032
-4.628462330575603,-0.9058277591973241
-4.59092754723347,0.21788621794871776
