
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 5V
GND	54	128
N	CH1	CH2

0	114	129
1	112	129
2	111	130
3	110	129
4	108	129
5	107	129
6	106	130
7	102	130
8	103	129
9	106	129
10	111	130
11	116	130
12	119	130
13	117	130
14	114	129
15	109	129
16	105	130
17	102	129
18	102	130
19	102	130
20	106	130
21	110	130
22	114	130
23	117	129
24	118	130
25	115	130
26	112	130
27	107	130
28	104	130
29	103	130
30	104	130
31	107	130
32	114	130
33	121	130
34	129	130
35	131	130
36	120	130
37	108	130
38	101	130
39	96	130
40	96	130
41	98	130
42	101	130
43	103	130
44	104	130
45	103	130
46	103	130
47	104	129
48	104	130
49	105	130
50	108	130
51	108	129
52	108	129
53	105	129
54	105	130
55	109	130
56	115	130
57	118	130
58	123	130
59	128	130
60	126	130
61	118	130
62	110	130
63	104	130
64	102	130
65	102	130
66	105	130
67	109	130
68	112	130
69	113	130
70	113	130
71	113	130
72	111	130
73	110	130
74	110	130
75	109	130
76	109	130
77	109	130
78	109	130
79	109	129
80	110	130
81	111	130
82	111	130
83	106	130
84	97	130
85	86	130
86	74	130
87	66	130
88	63	130
89	60	129
90	59	130
91	59	129
92	60	129
93	60	129
94	60	129
95	59	130
96	59	130
97	59	130
98	58	130
99	58	129
100	58	130
101	58	130
102	58	130
103	59	130
104	66	130
105	254	130
106	162	130
107	115	130
108	104	130
109	93	130
110	89	130
111	91	130
112	97	130
113	110	130
114	124	130
115	133	130
116	129	130
117	117	129
118	107	130
119	99	129
120	95	130
121	95	130
122	96	130
123	101	130
124	107	130
125	113	130
126	113	130
127	111	130
128	105	130
129	103	129
130	102	130
131	102	130
132	103	130
133	105	130
134	106	130
135	108	130
136	107	129
137	105	130
138	104	130
139	104	130
140	104	129
141	106	129
142	105	130
143	105	130
144	105	130
145	106	130
146	107	130
147	109	130
148	109	130
149	108	130
150	108	130
151	107	130
152	107	130
153	107	130
154	108	130
155	108	130
156	109	130
157	110	130
158	109	130
159	108	130
160	107	130
161	106	130
162	107	130
163	106	130
164	106	130
165	107	130
166	105	130
167	105	129
168	106	130
169	107	130
170	107	130
171	107	130
172	107	130
173	107	130
174	108	130
175	107	129
176	107	130
177	107	129
178	106	130
179	106	130
180	106	130
181	105	130
182	105	130
183	105	130
184	105	130
185	106	130
186	107	130
187	105	130
188	105	130
189	104	130
190	104	130
191	103	130
192	104	130
193	103	130
194	104	130
195	104	129
196	105	130
197	105	130
198	106	130
199	104	130
200	103	130
201	103	130
202	103	130
203	105	130
204	108	130
205	109	130
206	111	130
207	111	130
208	109	129
209	107	130
210	106	130
211	105	130
212	107	130
213	107	130
214	108	130
215	110	130
216	111	130
217	109	129
218	108	130
219	106	130
220	105	130
221	105	130
222	105	130
223	105	130
224	107	130
225	106	129
226	105	130
227	105	130
228	106	129
229	106	129
230	108	129
231	109	129
232	110	129
233	111	130
234	112	130
235	111	130
236	111	130
237	109	129
238	109	130
239	110	129
240	110	130
241	109	130
242	109	130
243	108	129
244	108	130
245	109	130
246	108	129
247	107	130
248	107	130
249	108	130
250	109	130
251	111	130
252	112	130
253	113	130
254	111	129
255	110	130
256	109	130
257	107	130
258	106	130
259	106	129
260	107	129
261	109	130
262	111	130
263	113	130
264	112	130
265	110	130
266	108	130
267	106	130
268	105	130
269	105	130
270	105	130
271	107	130
272	108	130
273	110	130
274	111	130
275	110	129
276	108	130
277	108	130
278	107	130
279	106	130
280	105	130
281	106	130
282	105	130
283	108	130
284	109	130
285	109	130
286	109	129
287	108	130
288	106	129
289	107	130
290	106	130
291	109	129
292	111	130
293	113	130
294	114	130
295	114	130
296	111	130
297	109	130
298	107	130
299	106	130
300	103	130
301	99	130
302	99	130
303	104	130
304	111	130
305	118	130
306	122	130
307	121	130
308	115	130
309	108	130
310	102	130
311	100	130
312	101	130
313	105	129
314	108	130
315	115	130
316	119	129
317	119	130
318	115	130
319	110	130
320	104	130
321	101	130
322	100	130
323	102	130
324	106	130
325	111	130
326	116	130
327	120	130
328	118	130
329	114	130
330	110	130
331	105	130
332	99	129
333	97	129
334	98	130
335	104	130
336	115	130
337	127	130
338	132	130
339	134	130
340	129	130
341	113	130
342	101	130
343	95	130
344	94	130
345	97	130
346	100	130
347	103	130
348	105	130
349	102	130
350	100	129
351	100	130
352	101	130
353	105	130
354	107	130
355	106	130
356	105	130
357	106	130
358	107	130
359	109	129
360	112	130
361	114	130
362	115	129
363	114	130
364	113	130
365	114	130
366	119	130
367	124	130
368	129	130
369	127	129
370	118	130
371	108	130
372	102	130
373	97	129
374	98	130
375	103	130
376	109	130
377	117	130
378	123	130
379	121	130
380	117	130
381	111	130
382	106	130
383	103	129
384	101	129
385	100	130
386	103	129
387	107	130
388	109	130
389	112	130
390	113	129
391	110	130
392	108	130
393	105	130
394	102	130
395	101	130
396	102	129
397	103	129
398	105	129
399	106	130
400	107	130
401	109	130
402	110	130
403	110	130
404	110	129
405	107	130
406	105	130
407	105	130
408	103	130
409	103	130
410	106	130
411	108	130
412	110	130
413	112	130
414	112	129
415	112	130
416	112	129
417	110	130
418	107	129
419	106	130
420	105	130
421	106	130
422	107	130
423	107	130
424	107	130
425	108	130
426	108	130
427	108	130
428	107	130
429	105	130
430	105	130
431	107	129
432	107	130
433	108	130
434	108	130
435	108	130
436	107	130
437	107	129
438	108	130
439	108	129
440	107	129
441	107	130
442	108	130
443	109	130
444	109	130
445	110	130
446	110	130
447	110	129
448	109	130
449	109	130
450	106	130
451	104	130
452	105	130
453	105	130
