
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 5V
GND	58	128
N	CH1	CH2

0	123	129
1	124	129
2	126	129
3	123	129
4	120	130
5	120	129
6	124	129
7	126	130
8	129	129
9	131	130
10	132	129
11	130	129
12	127	129
13	124	129
14	125	129
15	126	129
16	126	129
17	126	129
18	126	130
19	124	129
20	125	130
21	126	129
22	126	130
23	127	129
24	126	129
25	124	129
26	123	129
27	122	129
28	123	129
29	125	129
30	125	129
31	124	129
32	125	129
33	125	129
34	125	129
35	125	129
36	126	129
37	127	129
38	128	129
39	127	129
40	126	129
41	126	129
42	126	129
43	126	130
44	126	129
45	125	129
46	125	130
47	126	129
48	127	129
49	127	129
50	128	130
51	126	130
52	125	130
53	125	130
54	124	129
55	124	129
56	125	129
57	125	129
58	125	129
59	127	129
60	127	130
61	127	130
62	127	130
63	125	130
64	125	130
65	125	130
66	123	129
67	123	130
68	123	129
69	122	130
70	123	129
71	124	129
72	124	129
73	125	130
74	124	129
75	123	129
76	123	129
77	121	129
78	119	129
79	117	130
80	119	129
81	122	129
82	126	129
83	127	129
84	127	129
85	125	129
86	123	129
87	121	130
88	120	129
89	119	130
90	121	129
91	121	130
92	123	129
93	123	129
94	124	129
95	123	129
96	122	130
97	123	129
98	123	130
99	123	130
100	123	129
101	124	129
102	124	129
103	125	129
104	125	129
105	125	130
106	124	129
107	125	129
108	125	129
109	126	129
110	126	130
111	126	129
112	126	129
113	125	129
114	124	129
115	125	129
116	125	129
117	125	129
118	122	129
119	120	129
120	121	129
121	124	129
122	127	129
123	129	129
124	128	129
125	126	129
126	122	129
127	120	129
128	120	129
129	122	129
130	126	129
131	130	129
132	131	129
133	128	129
134	125	129
135	123	129
136	122	129
137	123	129
138	127	130
139	129	129
140	132	129
141	132	129
142	130	130
143	127	129
144	124	130
145	123	130
146	123	130
147	124	129
148	126	129
149	129	129
150	131	129
151	131	129
152	131	130
153	129	130
154	125	130
155	122	130
156	121	130
157	121	129
158	120	130
159	123	130
160	127	130
161	132	129
162	134	129
163	133	130
164	129	130
165	125	130
166	119	129
167	115	130
168	117	130
169	123	129
170	129	130
171	134	129
172	137	129
173	134	130
174	128	130
175	122	129
176	120	129
177	120	129
178	124	130
179	130	130
180	137	129
181	139	129
182	133	129
183	125	129
184	118	130
185	114	130
186	115	129
187	118	129
188	117	129
189	113	129
190	110	130
191	112	129
192	115	129
193	115	129
194	118	130
195	121	130
196	125	130
197	125	130
198	124	130
199	129	130
200	133	129
201	137	129
202	142	130
203	141	130
204	134	129
205	127	130
206	121	130
207	119	129
208	119	130
209	123	130
210	126	129
211	126	129
212	128	129
213	127	130
214	126	129
215	125	129
216	126	129
217	127	130
218	127	129
219	128	129
220	129	130
221	129	129
222	127	130
223	127	129
224	128	129
225	128	130
226	127	129
227	126	130
228	127	130
229	125	129
230	124	130
231	125	129
232	125	129
233	123	129
234	123	130
235	122	129
236	121	129
237	122	130
238	124	129
239	125	130
240	125	129
241	122	129
242	120	130
243	121	130
244	122	129
245	122	129
246	123	129
247	124	129
248	124	129
249	122	130
250	121	129
251	121	130
252	123	130
253	124	129
254	125	129
255	128	129
256	128	129
257	128	129
258	127	129
259	127	130
260	124	129
261	122	129
262	122	129
263	123	129
264	124	130
265	127	129
266	128	129
267	126	129
268	123	130
269	122	129
270	121	129
271	121	129
272	122	129
273	127	130
274	129	129
275	128	129
276	127	130
277	126	129
278	124	130
279	123	130
280	125	129
281	124	129
282	124	129
283	125	130
284	126	129
285	128	130
286	127	129
287	126	129
288	127	129
289	125	130
290	125	130
291	124	129
292	124	129
293	124	129
294	125	129
295	125	129
296	125	129
297	123	129
298	123	129
299	122	129
300	121	129
301	121	129
302	122	129
303	122	129
304	123	129
305	122	129
306	124	129
307	123	129
308	123	129
309	123	129
310	123	129
311	121	130
312	122	129
313	122	129
314	122	129
315	121	129
316	121	129
317	122	129
318	123	129
319	122	129
320	123	129
321	124	129
322	123	129
323	122	129
324	123	130
325	123	129
326	124	129
327	125	130
328	127	129
329	127	130
330	127	129
331	127	129
332	125	130
333	123	129
334	123	129
335	124	130
336	125	130
337	126	129
338	128	130
339	127	130
340	126	129
341	124	130
342	123	129
343	122	130
344	124	129
345	126	129
346	127	129
347	129	129
348	129	130
349	129	129
350	126	130
351	123	129
352	122	129
353	123	129
354	125	129
355	128	130
356	131	130
357	129	129
358	127	130
359	125	129
360	123	129
361	123	129
362	123	129
363	123	129
364	127	129
365	129	129
366	131	130
367	131	130
